75.0, -95.0
75.0, -90.0
75.0, -90.0
75.0, -85.0
70.0, -85.0
70.0, -85.0
70.0, -80.0
70.0, -80.0
70.0, -80.0
75.0, -80.0
80.0, -80.0
80.0, -80.0
85.0, -80.0
85.0, -80.0
85.0, -85.0
85.0, -85.0
85.0, -85.0
80.0, -85.0
80.0, -90.0
80.0, -90.0
80.0, -95.0
80.0, -95.0
85.0, -95.0
85.0, -95.0
85.0, -95.0
85.0, -90.0
90.0, -90.0
90.0, -90.0
90.0, -95.0
90.0, -95.0
95.0, -95.0
95.0, -95.0
95.0, -95.0
95.0, -90.0
95.0, -90.0
95.0, -85.0
90.0, -85.0
90.0, -85.0
90.0, -80.0
90.0, -80.0
90.0, -80.0
95.0, -80.0
100.0, -80.0
100.0, -80.0
100.0, -85.0
100.0, -85.0
105.0, -85.0
105.0, -85.0
105.0, -85.0
105.0, -80.0
110.0, -80.0
110.0, -80.0
115.0, -80.0
115.0, -80.0
115.0, -85.0
115.0, -85.0
115.0, -85.0
110.0, -85.0
110.0, -90.0
110.0, -90.0
115.0, -90.0
115.0, -90.0
115.0, -95.0
115.0, -95.0
115.0, -95.0
110.0, -95.0
110.0, -95.0
105.0, -95.0
105.0, -90.0
105.0, -90.0
100.0, -90.0
100.0, -90.0
100.0, -90.0
100.0, -95.0
100.0, -100.0
100.0, -100.0
100.0, -105.0
100.0, -105.0
105.0, -105.0
105.0, -105.0
105.0, -105.0
105.0, -100.0
110.0, -100.0
110.0, -100.0
115.0, -100.0
115.0, -100.0
115.0, -105.0
115.0, -105.0
115.0, -105.0
110.0, -105.0
110.0, -110.0
110.0, -110.0
115.0, -110.0
115.0, -110.0
115.0, -115.0
115.0, -115.0
115.0, -115.0
110.0, -115.0
110.0, -115.0
105.0, -115.0
105.0, -110.0
105.0, -110.0
100.0, -110.0
100.0, -110.0
100.0, -110.0
100.0, -115.0
100.0, -115.0
95.0, -115.0
90.0, -115.0
90.0, -115.0
90.0, -110.0
90.0, -110.0
90.0, -110.0
95.0, -110.0
95.0, -105.0
95.0, -105.0
95.0, -100.0
95.0, -100.0
90.0, -100.0
90.0, -100.0
90.0, -100.0
90.0, -105.0
85.0, -105.0
85.0, -105.0
85.0, -100.0
85.0, -100.0
80.0, -100.0
80.0, -100.0
80.0, -100.0
80.0, -105.0
80.0, -105.0
80.0, -110.0
85.0, -110.0
85.0, -110.0
85.0, -115.0
85.0, -115.0
85.0, -115.0
80.0, -115.0
80.0, -120.0
80.0, -120.0
80.0, -125.0
80.0, -125.0
85.0, -125.0
85.0, -125.0
85.0, -125.0
85.0, -120.0
90.0, -120.0
90.0, -120.0
95.0, -120.0
95.0, -120.0
95.0, -125.0
95.0, -125.0
95.0, -125.0
90.0, -125.0
90.0, -130.0
90.0, -130.0
95.0, -130.0
95.0, -130.0
95.0, -135.0
95.0, -135.0
95.0, -135.0
90.0, -135.0
90.0, -135.0
85.0, -135.0
85.0, -130.0
85.0, -130.0
80.0, -130.0
80.0, -130.0
80.0, -130.0
80.0, -135.0
80.0, -140.0
80.0, -140.0
85.0, -140.0
85.0, -140.0
85.0, -145.0
85.0, -145.0
85.0, -145.0
80.0, -145.0
80.0, -150.0
80.0, -150.0
80.0, -155.0
80.0, -155.0
85.0, -155.0
85.0, -155.0
85.0, -155.0
85.0, -150.0
90.0, -150.0
90.0, -150.0
90.0, -155.0
90.0, -155.0
95.0, -155.0
95.0, -155.0
95.0, -155.0
95.0, -150.0
95.0, -150.0
95.0, -145.0
90.0, -145.0
